    MJD         APOGEE_0        APOGEE_1         MaNGA_0         MaNGA_1         eBOSS_0         eBOSS_1  
  57924             -1.0            -1.0   3.62138888889            7.75            7.78         10.5325  
  57925             -1.0            -1.0   3.61583333333   7.74444444444   7.78444444444   10.5269444444  
  57926             -1.0            -1.0            3.62   7.74861111111   7.77861111111   10.5311111111  
  57927             -1.0            -1.0   3.61444444444   7.74305555556   7.79277777778   10.5352777778  
  57928             -1.0            -1.0   3.63861111111   7.76722222222   7.79722222222   10.5497222222  
  57929             -1.0            -1.0   3.63277777778   7.76166666667   7.80138888889   10.5438888889  
  57930             -1.0            -1.0   3.63722222222   7.76583333333   7.80583333333   10.5580555556  
  57931             -1.0            -1.0   3.63138888889            7.76            7.81         10.5525  
  57932             -1.0            -1.0   3.63583333333   7.76444444444   7.80416666667   10.5566666667  
  57933             -1.0            -1.0            3.63   7.75861111111   7.81861111111   10.5611111111  
  57934             -1.0            -1.0   3.63416666667   7.76305555556   7.81277777778   10.5652777778  
  57935    2.93055555556          7.6875   7.26861111111   10.5697222222            -1.0            -1.0  
  57936    2.93472222222   7.69166666667   7.82138888889   10.5638888889            -1.0            -1.0  
  57937    2.93916666667   7.68611111111   8.38416666667   10.5880555556            -1.0            -1.0  
  57938    2.91333333333   8.91694444444   8.96694444444   10.6222222222            -1.0            -1.0  
  57939    2.91777777778   11.4144444444            -1.0            -1.0            -1.0            -1.0  
  57940    2.92194444444   11.4186111111            -1.0            -1.0            -1.0            -1.0  
  57941    2.91638888889   11.4230555556            -1.0            -1.0            -1.0            -1.0  
  57942    2.92055555556   11.4172222222            -1.0            -1.0            -1.0            -1.0  
  57987             -1.0            -1.0   2.92361111111   7.83027777778            7.95   11.2508333333  
  57988             -1.0            -1.0   2.87805555556   8.07388888889   7.95416666667          11.255  
  57989             -1.0            -1.0          2.8625   8.05805555556   7.94833333333   11.2394444444  
  57990             -1.0            -1.0   2.83666666667          8.0425   7.95277777778   11.2436111111  
  57991             -1.0            -1.0   2.80111111111   8.00694444444   7.94694444444   11.2480555556  
  57992             -1.0            -1.0   2.78555555556   7.99111111111   7.95138888889   11.2422222222  
  57993             -1.0            -1.0   2.74972222222   7.95555555556   7.94555555556   11.2466666667  
  57994    2.15583333333   5.63611111111            -1.0            -1.0   6.15472222222   11.3705555556  
  57995             2.16   6.86722222222            -1.0            -1.0   6.83722222222   11.5044444444  
  57996    2.14444444444   6.83166666667            -1.0            -1.0   7.54944444444   11.3991666667  
  57997    2.12861111111          8.0725            -1.0            -1.0   8.37166666667   11.3933333333  
  57998    2.10305555556   11.7963888889            -1.0            -1.0            -1.0            -1.0  
  57999           2.0675   11.7708333333            -1.0            -1.0            -1.0            -1.0  
  58000    2.04194444444   11.7452777778            -1.0            -1.0            -1.0            -1.0  
  58001             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58002    1.98055555556   11.7038888889            -1.0            -1.0            -1.0            -1.0  
  58003            1.955   11.6783333333            -1.0            -1.0            -1.0            -1.0  
  58004    1.91944444444   11.6527777778            -1.0            -1.0            -1.0            -1.0  
  58005    1.90361111111   11.6369444444            -1.0            -1.0            -1.0            -1.0  
  58006    1.87805555556   11.6213888889            -1.0            -1.0            -1.0            -1.0  
  58007    4.68472222222   11.9347222222   2.40083333333   4.32555555556            -1.0            -1.0  
  58008    5.44694444444   11.4502777778   2.38527777778   5.13777777778            -1.0            -1.0  
  58009    6.26888888889         12.2625   2.35944444444   5.92972222222            -1.0            -1.0  
  58010    7.18055555556   11.9277777778   2.33388888889   7.01111111111            -1.0            -1.0  
  58011             -1.0            -1.0   6.14777777778   11.6527777778   2.31833333333   5.88833333333  
  58012             -1.0            -1.0   6.15194444444   11.6469444444          2.2925   5.86277777778  
  58013             -1.0            -1.0   5.89694444444   11.6611111111   2.26694444444   5.84722222222  
  58014             -1.0            -1.0   5.91138888889   11.6855555556   2.24138888889   5.81166666667  
  58015             -1.0            -1.0   5.90555555556   11.6797222222   2.21555555556   5.79583333333  
  58016             -1.0            -1.0   5.92972222222   11.6938888889            2.19   5.76027777778  
  58017             -1.0            -1.0   5.94416666667   11.7183333333   2.17444444444   5.74472222222  
  58018             -1.0            -1.0   5.95833333333         11.7325   2.14861111111   5.72888888889  
  58019             -1.0            -1.0          5.9625   11.7366666667   2.12305555556   5.69333333333  
  58020             -1.0            -1.0   5.97694444444   11.7511111111          2.1075   5.94694444444  
  58021             -1.0            -1.0   5.99111111111   11.7652777778   2.07194444444   5.92138888889  
  58022             -1.0            -1.0   5.99527777778   11.7694444444   2.05611111111   5.90555555556  
  58023             -1.0            -1.0   6.00972222222   11.7838888889   2.04055555556            5.88  
  58024    1.45638888889   6.20333333333            -1.0            -1.0   6.20333333333         11.9675  
  58025    1.44083333333   7.43416666667            -1.0            -1.0   7.05527777778         11.7225  
  58026            1.405   7.39861111111            -1.0            -1.0   7.89722222222   11.7466666667  
  58027    1.38944444444   8.62972222222            -1.0            -1.0   8.81916666667   11.8408333333  
  58028    1.37388888889   12.3436111111            -1.0            -1.0            -1.0            -1.0  
  58029    1.33805555556   12.2980555556            -1.0            -1.0            -1.0            -1.0  
  58030           1.3225         12.2825            -1.0            -1.0            -1.0            -1.0  
  58031             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58032    1.29111111111   12.2311111111            -1.0            -1.0            -1.0            -1.0  
  58033    1.25555555556   12.1855555556            -1.0            -1.0            -1.0            -1.0  
  58034             1.24           12.17            -1.0            -1.0            -1.0            -1.0  
  58035    1.22416666667   12.1841666667            -1.0            -1.0            -1.0            -1.0  
  58036    4.20027777778   11.4405555556            -1.0            -1.0   1.75694444444   3.95111111111  
  58037    5.10222222222   12.3522222222            -1.0            -1.0   1.72138888889          5.0225  
  58038    6.08388888889   12.0772222222            -1.0            -1.0   1.70583333333   5.82444444444  
  58039    7.11527777778         11.8025            -1.0            -1.0            1.69   6.90583333333  
  58040             -1.0            -1.0          7.8575   11.9761111111   1.66444444444   7.71777777778  
  58041             -1.0            -1.0   7.87166666667   12.0005555556   1.64888888889   7.70222222222  
  58042             -1.0            -1.0   7.87611111111   12.0047222222   1.63305555556   7.68666666667  
  58043             -1.0            -1.0   7.89027777778   12.0188888889          1.5975   7.65083333333  
  58044             -1.0            -1.0   7.90444444444   12.0333333333   1.58194444444   7.63527777778  
  58045             -1.0            -1.0   7.90888888889         12.0375   1.56611111111   7.61972222222  
  58046             -1.0            -1.0   7.92305555556   12.0516666667   1.55055555556   7.60388888889  
  58047             -1.0            -1.0   7.93722222222   12.0661111111   1.53472222222   7.58833333333  
  58048             -1.0            -1.0   7.96166666667   12.0902777778   1.51916666667   7.84194444444  
  58049             -1.0            -1.0   7.95583333333   12.0844444444   1.50361111111   7.82611111111  
  58050             -1.0            -1.0            7.98   12.0988888889   1.48777777778   7.81055555556  
  58051             -1.0            -1.0   7.99444444444   12.1230555556   1.47222222222   7.79472222222  
  58052             -1.0            -1.0   7.72944444444   12.1372222222   1.45638888889   7.77916666667  
  58053             -1.0            -1.0   7.73361111111   12.1316666667   1.43083333333   7.76361111111  
  58054   0.866666666667   6.87027777778            -1.0            -1.0   6.60111111111   12.1058333333  
  58055   0.851111111111   6.85472222222            -1.0            -1.0   7.53277777778           12.21  
  58056   0.835277777778   8.08555555556            -1.0            -1.0   8.48444444444   12.3338888889  
  58057   0.819722222222   9.31638888889            -1.0            -1.0   9.48583333333   12.2383333333  
  58058   0.804166666667   11.8038888889            -1.0            -1.0            -1.0            -1.0  
  58059   0.798333333333   11.7983333333            -1.0            -1.0            -1.0            -1.0  
  58060             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58061   0.766944444444   11.7669444444            -1.0            -1.0            -1.0            -1.0  
  58062   0.751388888889   11.7511111111            -1.0            -1.0            -1.0            -1.0  
  58063   0.735555555556   11.7355555556            -1.0            -1.0            -1.0            -1.0  
  58064             0.74   11.7397222222            -1.0            -1.0            -1.0            -1.0  
  58065   0.714166666667   11.7141666667            -1.0            -1.0            -1.0            -1.0  
  58066    4.96694444444   12.2172222222            -1.0            -1.0   1.26694444444   4.84722222222  
  58067    6.03833333333   12.0319444444            -1.0            -1.0   1.27138888889   5.93861111111  
  58068    7.09972222222   11.8566666667            -1.0            -1.0   1.25555555556            7.03  
  58069             -1.0            -1.0   7.93166666667   12.3397222222            1.25   7.85194444444  
  58070             -1.0            -1.0   7.94583333333   12.3538888889   1.23444444444   7.83638888889  
  58071             -1.0            -1.0   7.97027777778   12.3680555556   1.23861111111   7.83055555556  
  58072             -1.0            -1.0   7.98444444444         12.3825   1.22305555556           7.815  
  58073             -1.0            -1.0   7.99861111111   12.4066666667   1.21722222222   7.81916666667  
  58074             -1.0            -1.0   8.00305555556   12.4008333333   1.20166666667   7.80361111111  
  58075             -1.0            -1.0   8.01722222222   12.4152777778   1.20583333333   7.79777777778  
  58076             -1.0            -1.0   8.03138888889   12.4394444444   1.20027777778   7.80222222222  
  58077             -1.0            -1.0   8.04583333333   12.4536111111   1.18444444444   7.78638888889  
  58078             -1.0            -1.0            8.06   12.4677777778   1.18888888889   7.78083333333  
  58079             -1.0            -1.0   8.06416666667   12.4722222222   1.18305555556           7.785  
  58080             -1.0            -1.0   8.07861111111   12.4863888889          1.1675   7.76944444444  
  58081             -1.0            -1.0   8.09277777778   12.5005555556   1.17166666667   7.76361111111  
  58082             -1.0            -1.0   7.83777777778          12.515   1.16611111111   7.76805555556  
  58083             -1.0            -1.0   7.85194444444   12.5391666667   1.17027777778   7.76222222222  
  58084   0.586111111111   6.57972222222            -1.0            -1.0   7.22805555556   12.4636111111  
  58085   0.580555555556   7.83055555556            -1.0            -1.0   8.18972222222         12.5975  
  58086   0.584722222222   9.08138888889            -1.0            -1.0   9.20111111111   12.5022222222  
  58087   0.589166666667   10.3322222222            -1.0            -1.0         10.2725   12.7458333333  
  58088   0.563333333333   11.5733333333            -1.0            -1.0            -1.0            -1.0  
  58089   0.567777777778         11.5675            -1.0            -1.0            -1.0            -1.0  
  58090   0.571944444444   11.5719444444            -1.0            -1.0            -1.0            -1.0  
  58091   0.566388888889   11.5661111111            -1.0            -1.0            -1.0            -1.0  
  58092             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58093   0.584722222222   11.5847222222            -1.0            -1.0            -1.0            -1.0  
  58094   0.589166666667   11.5888888889            -1.0            -1.0            -1.0            -1.0  
  58095    4.92138888889   12.1716666667            -1.0            -1.0   1.17166666667   4.74194444444  
  58096    5.98277777778   13.2330555556            -1.0            -1.0   1.16611111111   5.84333333333  
  58097    6.99444444444   12.9980555556            -1.0            -1.0   1.18027777778   6.68527777778  
  58098    7.92611111111   12.7330555556            -1.0            -1.0   1.18472222222   7.75666666667  
  58099             -1.0            -1.0   8.02027777778   12.7172222222   1.18888888889            8.04  
  58100             -1.0            -1.0   8.05444444444   12.7316666667   1.18305555556   8.05444444444  
  58101             -1.0            -1.0   8.05861111111   12.7358333333          1.1975   8.07861111111  
  58102             -1.0            -1.0   8.07277777778           12.75   1.20166666667   8.07277777778  
  58103             -1.0            -1.0   8.09722222222   12.7644444444   1.20611111111   8.07722222222  
  58104             -1.0            -1.0   8.09138888889   12.7686111111   1.22027777778   8.09138888889  
  58105             -1.0            -1.0   8.11555555556   12.7827777778   1.21444444444   8.09583333333  
  58106             -1.0            -1.0            8.11   12.7872222222   1.23888888889            8.11  
  58107             -1.0            -1.0   8.12416666667   12.8013888889   1.23305555556   8.11416666667  
  58108             -1.0            -1.0   8.12861111111   12.8055555556   1.24722222222   8.12861111111  
  58109             -1.0            -1.0   8.14277777778           12.82   1.25166666667   8.13277777778  
  58110             -1.0            -1.0   8.14694444444   12.8141666667   1.26583333333   8.14694444444  
  58111             -1.0            -1.0   8.16138888889   12.8383333333            1.27   8.14138888889  
  58112             -1.0            -1.0   8.16555555556   12.8327777778   1.28444444444   8.16555555556  
  58113   0.700277777778   6.68388888889            -1.0            -1.0   6.92333333333   12.7572222222  
  58114   0.704444444444   7.95472222222            -1.0            -1.0   7.98472222222   12.9311111111  
  58115   0.718888888889   9.21555555556            -1.0            -1.0   9.00611111111   12.8555555556  
  58116   0.733055555556   10.4863888889            -1.0            -1.0         10.0975           12.85  
  58117   0.737222222222   11.7372222222            -1.0            -1.0            -1.0            -1.0  
  58118   0.751666666667   11.7513888889            -1.0            -1.0            -1.0            -1.0  
  58119   0.765833333333   11.7658333333            -1.0            -1.0            -1.0            -1.0  
  58120             0.77           11.77            -1.0            -1.0            -1.0            -1.0  
  58121             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58122   0.798611111111   11.7986111111            -1.0            -1.0            -1.0            -1.0  
  58123   0.812777777778   11.8227777778            -1.0            -1.0            -1.0            -1.0  
  58124   0.817222222222   11.8169444444            -1.0            -1.0            -1.0            -1.0  
  58125    5.81777777778   13.0877777778            -1.0            -1.0   1.41972222222   5.53861111111  
  58126    6.81916666667   12.8127777778            -1.0            -1.0   1.43416666667   6.65972222222  
  58127    7.77111111111   12.5180555556            -1.0            -1.0   1.44833333333   7.50166666667  
  58128    8.72277777778   13.4697222222            -1.0            -1.0          1.4725   8.62305555556  
  58129             -1.0            -1.0   1.46694444444   6.13416666667   5.99444444444   12.6361111111  
  58130             -1.0            -1.0   1.48111111111   6.15833333333   6.03861111111   12.6505555556  
  58131             -1.0            -1.0   1.50527777778          6.1725   6.05277777778   12.6647222222  
  58132             -1.0            -1.0   1.51944444444   6.19666666667   6.06722222222   12.6688888889  
  58133             -1.0            -1.0   1.53388888889   6.21111111111   6.07138888889   12.6733333333  
  58134             -1.0            -1.0   1.53805555556   6.21527777778   6.07555555556         12.6775  
  58135             -1.0            -1.0   1.55222222222   5.95027777778            6.09   12.6819444444  
  58136             -1.0            -1.0   1.56666666667   5.96444444444   6.09416666667   12.6961111111  
  58137             -1.0            -1.0   1.58083333333   5.98888888889   6.10833333333   12.7002777778  
  58138             -1.0            -1.0           1.605   6.00305555556   6.11277777778   12.7147222222  
  58139             -1.0            -1.0   1.59944444444   6.00722222222   6.10694444444   12.7088888889  
  58140             -1.0            -1.0   1.61361111111   6.02166666667   6.12138888889   12.7133333333  
  58141             -1.0            -1.0   1.63777777778   6.03583333333   6.12555555556         12.7275  
  58142             -1.0            -1.0   1.65194444444            6.05   6.12972222222   12.7316666667  
  58143    1.08777777778   8.33805555556   7.84944444444   11.1502777778            -1.0            -1.0  
  58144    1.10222222222   8.35222222222   8.92083333333   12.2216666667            -1.0            -1.0  
  58145    1.11638888889   9.62305555556   10.0219444444   12.2161111111            -1.0            -1.0  
  58146    1.13055555556   10.8838888889   11.1033333333   12.2002777778            -1.0            -1.0  
  58147            1.155   12.1547222222            -1.0            -1.0            -1.0            -1.0  
  58148    1.16916666667   12.1691666667            -1.0            -1.0            -1.0            -1.0  
  58149             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58150    1.19777777778         12.1975            -1.0            -1.0            -1.0            -1.0  
  58151    1.20194444444   12.2019444444            -1.0            -1.0            -1.0            -1.0  
  58152    1.21611111111   12.2161111111            -1.0            -1.0            -1.0            -1.0  
  58153    1.23055555556   12.2302777778            -1.0            -1.0            -1.0            -1.0  
  58154    5.58277777778   12.8330555556            -1.0            -1.0   1.81305555556   5.39333333333  
  58155    6.56444444444   12.5680555556            -1.0            -1.0   1.83722222222   6.51444444444  
  58156    7.50611111111   12.2530555556            -1.0            -1.0   1.85166666667   7.35638888889  
  58157    8.43777777778   13.1847222222            -1.0            -1.0   1.84583333333   8.17861111111  
  58158             -1.0            -1.0          8.3025   12.7005555556            1.87   8.19277777778  
  58159             -1.0            -1.0   8.28694444444   12.6847222222   1.88444444444   8.20694444444  
  58160             -1.0            -1.0   8.28111111111   12.6791666667   1.89861111111   8.23138888889  
  58161             -1.0            -1.0   8.26555555556   12.6633333333   1.91277777778   8.24555555556  
  58162             -1.0            -1.0   8.24972222222   12.6477777778   1.91722222222   8.23972222222  
  58163             -1.0            -1.0   8.23416666667   12.6322222222   1.93138888889   8.26416666667  
  58164             -1.0            -1.0   8.21861111111   12.6163888889   1.94555555556   8.27833333333  
  58165             -1.0            -1.0   8.47194444444   12.6008333333            1.97          8.2925  
  58166             -1.0            -1.0   8.45638888889          12.585   1.98416666667   8.30694444444  
  58167             -1.0            -1.0   8.44083333333   12.5694444444   1.97833333333   8.31111111111  
  58168             -1.0            -1.0           8.425   12.5538888889   2.00277777778   8.32527777778  
  58169             -1.0            -1.0   8.40944444444   12.5380555556   2.01694444444   8.07027777778  
  58170             -1.0            -1.0   8.39361111111         12.5125   2.03111111111   8.08472222222  
  58171             -1.0            -1.0   8.37805555556   12.4966666667   2.04555555556   8.09888888889  
  58172    1.50111111111   7.50472222222   7.83388888889   12.2319444444            -1.0            -1.0  
  58173    1.51555555556   8.76555555556   8.90527777778   12.1961111111            -1.0            -1.0  
  58174    1.52972222222   10.0363888889   9.93666666667   12.1305555556            -1.0            -1.0  
  58175    1.53388888889   11.2872222222   10.9183333333   12.0152777778            -1.0            -1.0  
  58176    1.54833333333   12.5480555556            -1.0            -1.0            -1.0            -1.0  
  58177           1.5625         12.5625            -1.0            -1.0            -1.0            -1.0  
  58178             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58179    1.60083333333   12.6008333333            -1.0            -1.0            -1.0            -1.0  
  58180    1.59527777778   12.5952777778            -1.0            -1.0            -1.0            -1.0  
  58181    1.60944444444   12.6194444444            -1.0            -1.0            -1.0            -1.0  
  58182    1.63361111111   12.6336111111            -1.0            -1.0            -1.0            -1.0  
  58183    1.64805555556   12.6477777778            -1.0            -1.0            -1.0            -1.0  
  58184    6.23972222222   12.2333333333            -1.0            -1.0   2.18083333333   6.07027777778  
  58185    7.17138888889   11.9183333333            -1.0            -1.0   2.16527777778   6.89222222222  
  58186    8.06333333333   12.8202777778            -1.0            -1.0   2.16944444444   8.01333333333  
  58187    8.91527777778   12.4155555556            -1.0            -1.0   2.21361111111   8.85555555556  
  58188             -1.0            -1.0   2.25777777778   6.11722222222   6.22694444444   12.0011111111  
  58189             -1.0            -1.0   2.26194444444   6.12138888889   6.22111111111   11.9952777778  
  58190             -1.0            -1.0   2.28638888889   6.13583333333   6.22555555556   11.9997222222  
  58191             -1.0            -1.0   2.30055555556            6.15   6.22972222222   12.0038888889  
  58192             -1.0            -1.0   2.31472222222   8.08888888889   8.17861111111   12.0280555556  
  58193             -1.0            -1.0   2.31916666667   8.09333333333   8.16305555556         12.0125  
  58194             -1.0            -1.0   2.33333333333          8.1075   8.16722222222   12.0166666667  
  58195             -1.0            -1.0          2.3575   8.12166666667   8.15166666667   12.0011111111  
  58196             -1.0            -1.0   2.37166666667   8.14583333333   8.14583333333   11.9955555556  
  58197             -1.0            -1.0   2.36611111111   8.14027777778   8.13027777778   11.7005555556  
  58198             -1.0            -1.0   2.39027777778   8.15444444444   8.12472222222   11.6947222222  
  58199             -1.0            -1.0   2.40444444444   8.17888888889   8.11888888889   11.6991666667  
  58200             -1.0            -1.0   2.41888888889   8.19305555556   8.10333333333   11.6833333333  
  58201             -1.0            -1.0   2.43305555556   8.20722222222          8.1075   11.6777777778  
  58202    1.88888888889   9.13888888889            8.82   11.8416666667            -1.0            -1.0  
  58203    1.88305555556   9.13333333333   9.73166666667   11.9355555556            -1.0            -1.0  
  58204           1.9075   10.4041666667   10.5836111111   11.6805555556            -1.0            -1.0  
  58205    1.92166666667          11.665            -1.0            -1.0            -1.0            -1.0  
  58206    1.93583333333   11.6791666667            -1.0            -1.0            -1.0            -1.0  
  58207             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58208    1.95444444444   11.6977777778            -1.0            -1.0            -1.0            -1.0  
  58209    1.96861111111   11.7219444444            -1.0            -1.0            -1.0            -1.0  
  58210    1.98277777778   11.7361111111            -1.0            -1.0            -1.0            -1.0  
  58211    1.98722222222   11.7405555556            -1.0            -1.0            -1.0            -1.0  
  58212    2.00138888889   11.7647222222            -1.0            -1.0            -1.0            -1.0  
  58213    2.01555555556   11.8088888889            -1.0            -1.0            -1.0            -1.0  
  58214    6.78694444444   11.5338888889   2.59833333333   6.44777777778            -1.0            -1.0  
  58215    7.61888888889   12.3758333333          2.6225   7.28972222222            -1.0            -1.0  
  58216    8.42111111111   11.9413888889   2.63694444444   8.13194444444            -1.0            -1.0  
  58217    9.15333333333   11.4072222222   2.65111111111   8.97388888889            -1.0            -1.0  
  58218             -1.0            -1.0   2.66527777778   7.89111111111   7.96083333333   11.2619444444  
  58219             -1.0            -1.0   2.66972222222   7.89527777778   7.94527777778   11.2561111111  
  58220             -1.0            -1.0   2.68388888889   7.90944444444   7.92944444444   11.2505555556  
  58221             -1.0            -1.0   2.69805555556   7.92388888889   7.93388888889   11.2647222222  
  58222             -1.0            -1.0          2.7225   7.93805555556   7.92805555556   11.2888888889  
  58223             -1.0            -1.0   2.73666666667   7.96222222222          7.9125   11.2733333333  
  58224             -1.0            -1.0   2.75083333333   7.97666666667   7.90666666667         11.2575  
  58225             -1.0            -1.0           2.765   7.99083333333   7.91111111111   11.2419444444  
  58226             -1.0            -1.0   2.78944444444           8.005   7.89527777778   11.2261111111  
  58227             -1.0            -1.0   2.80361111111   8.02916666667   7.88972222222   11.2105555556  
  58228             -1.0            -1.0   2.79777777778   7.75444444444   7.87388888889          11.195  
  58229             -1.0            -1.0   2.82222222222   7.76861111111   7.86833333333   11.1791666667  
  58230             -1.0            -1.0   2.83638888889   7.78277777778          7.8625   11.1736111111  
  58231    2.25222222222   8.24583333333           8.565         11.3275            -1.0            -1.0  
  58232    2.26638888889   9.51666666667   9.33722222222   11.2619444444            -1.0            -1.0  
  58233    2.28083333333   9.53083333333   10.0194444444   11.1266666667            -1.0            -1.0  
  58234            2.305   10.8216666667   8.11916666667   8.39833333333            -1.0            -1.0  
  58235    2.29916666667         12.0525            -1.0            -1.0            -1.0            -1.0  
  58236    2.31361111111   12.0669444444            -1.0            -1.0            -1.0            -1.0  
  58237    2.33777777778   12.0911111111            -1.0            -1.0            -1.0            -1.0  
  58238    2.35194444444   12.1052777778            -1.0            -1.0            -1.0            -1.0  
  58239             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58240    2.38055555556   12.1338888889            -1.0            -1.0            -1.0            -1.0  
  58241    2.38472222222   10.8913888889            -1.0            -1.0            -1.0            -1.0  
  58242    2.39916666667   10.9058333333            -1.0            -1.0            -1.0            -1.0  
  58243    6.30277777778   11.0497222222   3.05166666667   6.07333333333            -1.0            -1.0  
  58244    7.08472222222   11.8319444444   3.06583333333   6.91527777778            -1.0            -1.0  
  58245    7.76722222222   11.2677777778            3.08   7.48805555556            -1.0            -1.0  
  58246    8.42972222222           11.94   3.10416666667   8.05083333333            -1.0            -1.0  
  58247    9.03222222222   11.2861111111   3.11861111111   8.89277777778            -1.0            -1.0  
  58248             -1.0            -1.0   3.12277777778            7.79            7.77   10.7919444444  
  58249             -1.0            -1.0   3.13694444444   7.80416666667   7.76444444444   10.7961111111  
  58250             -1.0            -1.0   3.15138888889   7.82861111111   7.75861111111   10.7902777778  
  58251             -1.0            -1.0   3.16555555556   7.84277777778   7.75305555556   10.7847222222  
  58252             -1.0            -1.0   3.17972222222   7.85694444444   7.75722222222   10.7788888889  
  58253             -1.0            -1.0   3.20416666667   7.87138888889   7.75166666667   10.7833333333  
  58254             -1.0            -1.0   3.21833333333   7.61638888889   7.74583333333   10.4983333333  
  58255             -1.0            -1.0          3.2325   7.63055555556   7.74027777778   10.4927777778  
  58256             -1.0            -1.0   3.24666666667   7.65472222222   7.74444444444   10.4969444444  
  58257             -1.0            -1.0   3.27111111111   7.66888888889   7.73888888889   10.4913888889  
  58258             -1.0            -1.0   3.28527777778   7.68333333333   7.73305555556   10.4855555556  
  58259             -1.0            -1.0   3.29944444444          7.6975          7.7375   10.4897222222  
  58260    2.65555555556          7.4025   8.03083333333   10.7833333333            -1.0            -1.0  
  58261    2.66972222222   8.73333333333   8.75305555556   10.6080555556            -1.0            -1.0  
  58262    2.66416666667          8.7275   9.29611111111   10.6622222222            -1.0            -1.0  
  58263    2.68833333333   9.93861111111   9.86861111111   10.6963888889            -1.0            -1.0  
  58264           2.7025   11.1994444444            -1.0            -1.0            -1.0            -1.0  
  58265    2.71694444444   11.2236111111            -1.0            -1.0            -1.0            -1.0  
  58266    2.72111111111   11.2177777778            -1.0            -1.0            -1.0            -1.0  
  58267    2.73527777778   11.2322222222            -1.0            -1.0            -1.0            -1.0  
  58268             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58269    2.75388888889   11.2505555556            -1.0            -1.0            -1.0            -1.0  
  58270    2.76805555556          11.265            -1.0            -1.0            -1.0            -1.0  
  58271           2.7825   11.2891666667            -1.0            -1.0            -1.0            -1.0  
  58272    2.78666666667   11.2833333333            -1.0            -1.0            -1.0            -1.0  
  58273    6.42111111111   11.1680555556   3.47916666667   6.23166666667            -1.0            -1.0  
  58274    7.01361111111   10.5141666667   3.50333333333   6.80416666667            -1.0            -1.0  
  58275    7.58638888889   11.0869444444          3.4975   7.34694444444            -1.0            -1.0  
  58276    8.15916666667   11.6497222222   3.52194444444   7.94972222222            -1.0            -1.0  
  58277             -1.0            -1.0   3.53611111111   7.72472222222   7.79444444444   10.4969444444  
  58278             -1.0            -1.0   3.53027777778   7.70888888889   7.77888888889   10.4913888889  
  58279             -1.0            -1.0   3.55472222222   7.71333333333   7.77305555556   10.5055555556  
  58280             -1.0            -1.0   3.54888888889          7.7075          7.7575           10.49  
  58281             -1.0            -1.0   3.56305555556   7.71194444444   7.76166666667   10.4941666667  
  58282             -1.0            -1.0          3.5675   7.70611111111   7.75611111111   10.4986111111  
  58283             -1.0            -1.0   3.58166666667   7.72027777778   7.76027777778   10.5027777778  
  58284             -1.0            -1.0   3.58611111111   7.71472222222   7.76444444444   10.5069444444  
  58285             -1.0            -1.0   3.60027777778   7.73888888889   7.76888888889   10.5113888889  
  58286             -1.0            -1.0   3.60444444444   7.73333333333   7.76305555556   10.5155555556  
  58287             -1.0            -1.0   3.59888888889          7.7275          7.7775           10.52  
  58288             -1.0            -1.0   3.61305555556   7.75166666667   7.78166666667   10.5241666667  
  58289    2.91916666667   7.67611111111   7.32722222222   10.6180555556            -1.0            -1.0  
  58290    2.91361111111   7.67055555556             7.9         10.6525            -1.0            -1.0  
  58291    2.91777777778   8.92138888889   8.47277777778   10.6666666667            -1.0            -1.0  
  58292    2.91222222222   8.91583333333   9.03527777778   10.6808333333            -1.0            -1.0  
  58293    2.93638888889   11.4330555556            -1.0            -1.0            -1.0            -1.0  
  58294    2.93055555556         11.4375            -1.0            -1.0            -1.0            -1.0  
  58295            2.935   11.4316666667            -1.0            -1.0            -1.0            -1.0  
  58296             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58297    2.93361111111   11.4302777778            -1.0            -1.0            -1.0            -1.0  
  58298    2.93777777778   11.4344444444            -1.0            -1.0            -1.0            -1.0  
  58299    2.93222222222   11.4388888889            -1.0            -1.0            -1.0            -1.0  
  58300    2.93638888889   11.4330555556            -1.0            -1.0            -1.0            -1.0  
  58301    2.93083333333         11.4375            -1.0            -1.0            -1.0            -1.0  
  58302            2.935   11.4316666667            -1.0            -1.0            -1.0            -1.0  
  58303    6.19027777778         10.9175          3.6175   5.83138888889            -1.0            -1.0  
  58348    2.36388888889   5.86444444444            -1.0            -1.0   6.26333333333   11.2197222222  
  58349    2.34833333333   7.10527777778            -1.0            -1.0   6.91583333333   11.3136111111  
  58350           2.3325   7.07944444444            -1.0            -1.0   7.61805555556         11.4675  
  58351    2.31694444444   8.32055555556            -1.0            -1.0   8.35027777778   11.3722222222  
  58352    2.28138888889   12.0347222222            -1.0            -1.0            -1.0            -1.0  
